Country Code,Post,Comment,Date,Sentiment_Value,Sentiment
PRT,"Metro do Porto, Ponte D.Luiz, anos 18","I remember that year

2018 leaves me sorely missed",2021-12-09 18:58:45,0.0,Neutral
PRT,"Metro do Porto, Ponte D.Luiz, anos 18",Nice way to incriminate yourself. Post on social media. They no longer make criminals like they used to.,2021-12-08 22:45:04,0.31666666666666665,Positive
PRT,"Metro do Porto, Ponte D.Luiz, anos 18",Train surfing made in tuga,2021-12-09 02:12:19,0.0,Neutral
PRT,"Metro do Porto, Ponte D.Luiz, anos 18",18 years? Was this in 1818 and 1918?,2021-12-09 10:28:59,0.0,Neutral
PRT,"Metro do Porto, Ponte D.Luiz, anos 18","Ponte Luiz I, there is no Dom in its name 🙂",2021-12-09 13:03:29,0.0,Neutral
PRT,Rede proposta do Metro de Lisboa. Acham melhor do que agora?,I find it strange that there is no metro connection to Belém and Algés.,2023-10-31 19:02:54,-0.05,Negative
PRT,Rede proposta do Metro de Lisboa. Acham melhor do que agora?,Expansion to Amoreiras is missing,2023-10-31 19:42:42,-0.2,Negative
PRT,Rede proposta do Metro de Lisboa. Acham melhor do que agora?,[deleted],2023-10-31 21:54:56,0.0,Neutral
PRT,Rede proposta do Metro de Lisboa. Acham melhor do que agora?,"The Yellow line is excellent.

I hope she goes forward!",2023-10-31 19:53:35,0.5,Positive
PRT,Rede proposta do Metro de Lisboa. Acham melhor do que agora?,"Connecting the red line to Lumiar and not to Campo Grande is criminal.

By the way, what about the expansion to Campo de Ourique and Alcântara?",2023-10-31 19:06:41,-0.2,Negative
PRT,Rede proposta do Metro de Lisboa. Acham melhor do que agora?,"I think it's good. Lisbon and surrounding areas are practically covered. If you reached Miraflores, from Alfragide, it would be perfect",2023-10-31 20:12:55,0.85,Positive
PRT,Rede proposta do Metro de Lisboa. Acham melhor do que agora?,We have been trying to build a station every 10 years for 30 years. The French are building [200 km](https://pt.m.wikipedia.org/wiki/Grand_Paris_Express) and 72 stations at once....,2023-10-31 20:54:14,0.0,Neutral
PRT,Rede proposta do Metro de Lisboa. Acham melhor do que agora?,"It remains to include the expansion of the red line to Alcântara. Since we are in an ideal world, you can continue this expansion to Alto de Santo Amaro, Ajuda, Restelo, Miraflores, Linda-a-velha and Jamor.",2023-10-31 20:18:55,0.45,Positive
PRT,Rede proposta do Metro de Lisboa. Acham melhor do que agora?,The problem with the Lisbon Metro is not the interfaces in the center but rather the need to expand the network to the periphery to remove cars from the city.,2023-10-31 23:57:21,-0.1,Negative
PRT,Rede proposta do Metro de Lisboa. Acham melhor do que agora?,"“Get on the low chiado green line and towards Cais do Sodre.” Okay, which one?",2023-10-31 19:32:54,0.09999999999999999,Positive
PRT,Rede proposta do Metro de Lisboa. Acham melhor do que agora?,"In that white hole between the Cascais line and the Buraca there are Algés, Miraflores, Linda la Velha, Carnaxide, Alfragide with ZERO access apart from buses that take hours to get to the city.

This map is only for tourism, nothing else.",2023-10-31 19:31:37,0.0,Neutral
PRT,Rede proposta do Metro de Lisboa. Acham melhor do que agora?,Therefore The only confirmed expansion that follows is not part of it. It makes sense.,2023-11-01 01:58:27,0.2,Positive
PRT,Rede proposta do Metro de Lisboa. Acham melhor do que agora?,"I like how people talk about expanding the subway wildly, but little or nothing is done to drastically reduce the ridiculous waiting times we have.",2023-10-31 20:22:21,-0.14027777777777775,Negative
PRT,Rede proposta do Metro de Lisboa. Acham melhor do que agora?,Metro in Alfragide changed my life a lot,2023-10-31 20:16:49,0.0,Neutral
PRT,Rede proposta do Metro de Lisboa. Acham melhor do que agora?,I believe that the expansion of the red line to Alcântara is almost certain. Or have I created an alternative reality in my head?,2023-10-31 21:21:11,0.10714285714285714,Positive
